Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
93,4,196.44,3,4,4,344
240,2,12.75,2,3,2,232
240,1,9.48,2,1,1,211
55,3,51.15,3,3,3,333
240,1,9.06,2,1,1,211
24,4,52.2,4,4,3,443
125,3,68.95,3,3,4,334
240,1,30.41,2,1,3,213
45,1,11.29,4,1,2,412
104,5,112.49000000000001,3,4,4,344
221,1,4.71,2,1,1,211
41,11,313.7,4,4,4,444
240,1,13.58,2,1,2,212
105,2,143.77,3,3,4,334
90,9,127.12,3,4,4,344
241,1,21.12,2,1,2,212
241,1,8.19,2,1,1,211
23,3,72.99,4,3,4,434
199,2,12.15,2,3,2,232
18,8,32.47,4,4,3,443
85,6,353.7,3,4,4,344
13,12,1639.01,4,4,4,444
39,8,562.69,4,4,4,444
22,4,44.17,4,4,3,443
23,8,66.12,4,4,4,444
241,1,8.65,2,1,1,211
76,6,246.54,3,4,4,344
131,2,35.379999999999995,3,3,3,333
33,7,72.05,4,4,4,444
66,4,35.16,3,4,3,343
13,2,16.08,4,3,2,432
26,6,179.48,4,4,4,444
72,3,43.25,3,3,3,333
12,2,14.39,4,3,2,432
11,5,101.05,4,4,4,444
77,3,82.98,3,3,4,334
121,1,5.43,3,1,1,311
172,1,8.99,2,1,1,211
240,1,15.85,2,1,2,212
229,2,22.28,2,3,2,232
140,3,35.230000000000004,3,3,3,333
21,10,88.53999999999999,4,4,4,444
4,20,334.69,4,4,4,444
78,12,464.04,3,4,4,344
101,2,12.73,3,3,2,332
79,6,413.78,3,4,4,344
242,1,1.12,2,1,1,211
17,12,159.87,4,4,4,444
219,1,2.74,2,1,1,211
78,3,33.02,3,3,3,333
42,6,38.35,4,4,3,443
59,6,477.46999999999997,3,4,4,344
19,18,271.81,4,4,4,444
242,1,4.38,2,1,1,211
10,10,102.81,4,4,4,444
215,1,23.0,2,1,2,212
121,7,478.2,3,4,4,344
98,2,38.92,3,3,3,333
242,1,7.26,2,1,1,211
57,6,75.67,3,4,4,344
242,1,8.379999999999999,2,1,1,211
19,4,55.32,4,4,3,443
85,1,12.350000000000001,3,1,2,312
78,1,32.879999999999995,3,1,3,313
37,4,36.56,4,4,3,443
13,6,252.79,4,4,4,444
65,3,32.730000000000004,3,3,3,333
217,2,17.46,2,3,2,232
79,5,76.21000000000001,3,4,4,344
16,14,179.63,4,4,4,444
30,1,3.8099999999999996,4,1,1,411
84,1,20.03,3,1,2,312
243,1,10.15,2,1,1,211
58,2,23.05,3,3,2,332
213,3,98.86,2,3,4,234
93,8,206.51999999999998,3,4,4,344
18,2,25.89,4,3,3,433
25,4,39.629999999999995,4,4,3,443
243,1,1.71,2,1,1,211
11,6,56.79,4,4,3,443
243,1,9.62,2,1,1,211
46,3,64.03999999999999,4,3,4,434
46,10,214.13,4,4,4,444
12,1,27.47,4,1,3,413
33,3,111.50999999999999,4,3,4,434
243,1,6.01,2,1,1,211
30,5,63.7,4,4,4,444
21,3,42.37,4,3,3,433
10,12,355.07,4,4,4,444
10,14,354.32,4,4,4,444
44,2,47.32,4,3,3,433
96,3,40.400000000000006,3,3,3,333
36,3,18.96,4,3,2,432
243,1,2.22,2,1,1,211
115,3,29.23,3,3,3,333
243,1,2.86,2,1,1,211
243,1,4.02,2,1,1,211
5,7,410.02,4,4,4,444
243,1,2.86,2,1,1,211
28,3,19.16,4,3,2,432
243,1,28.0,2,1,3,213
243,1,6.99,2,1,1,211
243,1,2.79,2,1,1,211
12,3,39.09,4,3,3,433
23,8,66.74000000000001,4,4,4,444
86,11,745.81,3,4,4,344
11,7,99.84,4,4,4,444
47,5,202.6,4,4,4,444
17,5,186.42,4,4,4,444
32,10,319.46999999999997,4,4,4,444
30,1,8.52,4,1,1,411
116,3,35.46,3,3,3,333
192,4,58.959999999999994,2,4,3,243
3,7,78.82,4,4,4,444
100,3,27.09,3,3,3,333
243,1,10.85,2,1,2,212
10,5,39.22,4,4,3,443
183,1,3.63,2,1,1,211
24,18,1467.65,4,4,4,444
103,1,21.3,3,1,2,312
85,5,39.22,3,4,3,343
1,3,32.39,4,3,3,433
22,2,18.919999999999998,4,3,2,432
18,1,5.25,4,1,1,411
15,10,160.8,4,4,4,444
12,10,249.63,4,4,4,444
2,5,75.52000000000001,4,4,4,444
56,7,106.4,3,4,4,344
31,10,97.03,4,4,4,444
105,3,51.88,3,3,3,333
42,4,56.31,4,4,3,443
17,3,95.48,4,3,4,434
106,4,161.95999999999998,3,4,4,344
18,3,89.9,4,3,4,434
64,4,55.47,3,4,3,343
244,1,2.39,2,1,1,211
9,4,90.50999999999999,4,4,4,444
75,2,12.61,3,3,2,332
244,1,6.029999999999999,2,1,1,211
244,1,7.23,2,1,1,211
13,17,244.46,4,4,4,444
220,2,9.43,2,3,1,231
244,1,12.05,2,1,2,212
2,4,102.63,4,4,4,444
32,5,382.19,4,4,4,444
90,3,56.85,3,3,3,333
98,5,99.31,3,4,4,344
191,4,57.650000000000006,2,4,3,243
54,4,64.33,3,4,4,344
92,2,30.71,3,3,3,333
241,2,196.68,2,3,4,234
3,18,264.68,4,4,4,444
244,1,6.06,2,1,1,211
11,15,316.86,4,4,4,444
2,3,37.6,4,3,3,433
244,1,10.91,2,1,2,212
71,6,74.98,3,4,4,344
5,10,151.38,4,4,4,444
39,13,165.53,4,4,4,444
244,1,14.25,2,1,2,212
136,2,24.98,3,3,3,333
167,3,37.510000000000005,2,3,3,233
59,4,80.47,3,4,4,344
231,2,4.92,2,3,1,231
2,6,78.23,4,4,4,444
32,7,137.71,4,4,4,444
156,2,62.06,2,3,3,233
245,1,8.69,2,1,1,211
211,1,22.77,2,1,2,212
17,3,23.599999999999998,4,3,2,432
246,1,9.4,2,1,1,211
36,3,15.82,4,3,2,432
179,3,36.62,2,3,3,233
1,28,252.38,4,4,4,444
11,13,144.75,4,4,4,444
167,2,50.38,2,3,3,233
38,10,122.83,4,4,4,444
246,1,14.6,2,1,2,212
246,1,4.44,2,1,1,211
1,3,13.190000000000001,4,3,2,432
82,4,33.91,3,4,3,343
121,3,206.6,3,3,4,334
246,1,10.57,2,1,2,212
128,2,20.23,3,3,2,332
15,8,927.88,4,4,4,444
83,5,51.63,3,4,3,343
156,4,65.72,2,4,4,244
56,3,37.69,3,3,3,333
15,10,106.82000000000001,4,4,4,444
15,4,26.490000000000002,4,4,3,443
22,6,76.53,4,4,4,444
246,1,8.6,2,1,1,211
107,5,66.59,3,4,4,344
143,3,112.16,3,3,4,334
120,6,76.43,3,4,4,344
30,10,163.45,4,4,4,444
69,5,469.42,3,4,4,344
110,2,10.129999999999999,3,3,1,331
246,1,34.129999999999995,2,1,3,213
36,6,205.15,4,4,4,444
246,1,7.23,2,1,1,211
32,4,50.31,4,4,3,443
71,4,52.730000000000004,3,4,3,343
150,3,30.68,3,3,3,333
2,9,213.23000000000002,4,4,4,444
15,5,78.25,4,4,4,444
229,1,18.900000000000002,2,1,2,212
203,1,18.42,2,1,2,212
247,1,424.63,2,1,4,214
1,8,428.66,4,4,4,444
26,12,61.49,4,4,3,443
38,3,71.15,4,3,4,434
117,3,36.82,3,3,3,333
13,4,67.1,4,4,4,444
3,5,345.53,4,4,4,444
102,2,20.04,3,3,2,332
165,2,21.939999999999998,2,3,2,232
172,5,242.19,2,4,4,244
12,3,8.15,4,3,1,431
247,1,3.46,2,1,1,211
30,6,211.73,4,4,4,444
14,13,291.66,4,4,4,444
89,1,4.29,3,1,1,311
10,20,481.26,4,4,4,444
233,2,14.829999999999998,2,3,2,232
30,6,28.02,4,4,3,443
247,1,4.5,2,1,1,211
24,6,80.5,4,4,4,444
123,5,46.93,3,4,3,343
118,1,9.06,3,1,1,311
50,1,19.63,3,1,2,312
247,1,12.8,2,1,2,212
93,2,114.36,3,3,4,334
9,5,173.2,4,4,4,444
43,5,89.25,4,4,4,444
170,3,218.65,2,3,4,234
72,5,56.54,3,4,3,343
127,4,403.04,3,4,4,344
247,1,157.64,2,1,4,214
185,3,44.400000000000006,2,3,3,233
247,1,21.25,2,1,2,212
187,2,14.03,2,3,2,232
30,4,74.50999999999999,4,4,4,444
234,1,29.68,2,1,3,213
39,4,38.32,4,4,3,443
132,2,51.349999999999994,3,3,3,333
79,1,11.38,3,1,2,312
17,3,138.2,4,3,4,434
229,1,4.09,2,1,1,211
47,1,6.87,4,1,1,411
35,4,105.8,4,4,4,444
51,6,84.12,3,4,4,344
72,4,124.0,3,4,4,344
46,4,80.65,4,4,4,444
54,4,51.05,3,4,3,343
170,1,7.17,2,1,1,211
141,2,15.82,3,3,2,332
10,3,58.42,4,3,3,433
108,2,28.09,3,3,3,333
16,15,161.55,4,4,4,444
1,15,328.34,4,4,4,444
2,16,221.05,4,4,4,444
32,6,98.56,4,4,4,444
35,4,36.33,4,4,3,443
248,1,8.05,2,1,1,211
44,3,106.14000000000001,4,3,4,434
182,3,48.870000000000005,2,3,3,233
248,1,22.5,2,1,2,212
113,3,30.82,3,3,3,333
5,20,727.92,4,4,4,444
16,3,27.69,4,3,3,433
153,5,34.32,2,4,3,243
31,13,111.08,4,4,4,444
18,9,176.4,4,4,4,444
32,14,213.4,4,4,4,444
23,9,92.47,4,4,4,444
45,5,126.37,4,4,4,444
27,3,31.08,4,3,3,433
81,4,69.68,3,4,4,344
44,4,35.7,4,4,3,443
15,2,38.79,4,3,3,433
55,6,60.51,3,4,3,343
248,1,14.8,2,1,2,212
115,5,54.05,3,4,3,343
53,2,24.25,3,3,3,333
3,5,61.65,4,4,3,443
5,4,16.85,4,4,2,442
23,10,211.99,4,4,4,444
3,2,22.89,4,3,2,432
15,1,2.17,4,1,1,411
24,21,652.77,4,4,4,444
35,2,13.36,4,3,2,432
2,5,124.57,4,4,4,444
107,1,7.9,3,1,1,311
26,6,141.35999999999999,4,4,4,444
164,2,14.86,2,3,2,232
105,3,26.63,3,3,3,333
249,1,6.68,2,1,1,211
249,2,24.07,2,3,3,233
171,2,6.75,2,3,1,231
109,1,6.25,3,1,1,311
25,15,332.47999999999996,4,4,4,444
33,10,281.59,4,4,4,444
3,15,835.9399999999999,4,4,4,444
15,6,226.91,4,4,4,444
123,5,105.45,3,4,4,344
68,2,356.75,3,3,4,334
10,11,129.83,4,4,4,444
39,5,206.75,4,4,4,444
52,2,38.36,3,3,3,333
3,17,379.07,4,4,4,444
13,6,202.07999999999998,4,4,4,444
249,1,6.07,2,1,1,211
249,1,11.69,2,1,2,212
10,3,57.099999999999994,4,3,3,433
5,19,173.99,4,4,4,444
73,2,108.98,3,3,4,334
249,1,4.91,2,1,1,211
9,7,113.28,4,4,4,444
17,6,362.56,4,4,4,444
61,3,15.23,3,3,2,332
68,3,21.130000000000003,3,3,2,332
106,3,26.84,3,3,3,333
193,2,9.35,2,3,1,231
51,1,18.0,3,1,2,312
34,4,24.869999999999997,4,4,3,443
115,3,110.95,3,3,4,334
3,17,376.94,4,4,4,444
100,1,28.73,3,1,3,313
88,1,19.74,3,1,2,312
10,2,46.14,4,3,3,433
46,6,197.03,4,4,4,444
213,1,16.63,2,1,2,212
14,5,57.64,4,4,3,443
203,1,11.04,2,1,2,212
215,1,2.43,2,1,1,211
12,12,329.03000000000003,4,4,4,444
216,2,61.07,2,3,3,233
94,1,4.77,3,1,1,311
58,3,61.15,3,3,3,333
152,1,6.81,2,1,1,211
13,1,3.82,4,1,1,411
44,3,109.72,4,3,4,434
222,1,0.63,2,1,1,211
49,3,53.82,3,3,3,333
93,5,184.47,3,4,4,344
66,3,104.8,3,3,4,334
9,2,20.060000000000002,4,3,2,432
20,5,95.82000000000001,4,4,4,444
16,2,27.9,4,3,3,433
61,2,10.04,3,3,1,331
38,1,4.57,4,1,1,411
39,2,23.92,4,3,3,433
3,6,58.03,4,4,3,443
39,1,9.12,4,1,1,411
204,1,73.5,2,1,4,214
100,1,1.77,3,1,1,311
55,2,31.07,3,3,3,333
38,7,322.39,4,4,4,444
19,3,36.95,4,3,3,433
19,1,7.44,4,1,1,411
54,1,7.67,3,1,1,311
184,1,30.71,2,1,3,213
235,1,6.0,2,1,1,211
27,1,8.73,4,1,1,411
19,1,2.11,4,1,1,411
39,13,110.69,4,4,4,444
14,3,32.72,4,3,3,433
41,4,49.76,4,4,3,443
103,2,6.76,3,3,1,331
79,1,17.19,3,1,2,312
208,1,48.61,2,1,3,213
49,3,13.05,3,3,2,332
232,1,13.61,2,1,2,212
76,2,9.62,3,3,1,331
64,2,37.010000000000005,3,3,3,333
74,1,31.38,3,1,3,313
16,4,60.4,4,4,3,443
106,2,475.47999999999996,3,3,4,334
47,1,7.57,4,1,1,411
8,1,44.92,4,1,3,413
21,3,51.779999999999994,4,3,3,433
98,2,67.64,3,3,4,334
51,1,27.66,3,1,3,313
27,4,310.14,4,4,4,444
23,6,62.03,4,4,3,443
113,2,57.22,3,3,3,333
108,2,32.94,3,3,3,333
202,1,29.63,2,1,3,213
30,3,58.55,4,3,3,433
44,1,2.73,4,1,1,411
80,3,140.15,3,3,4,334
22,4,80.67,4,4,4,444
60,4,37.64,3,4,3,343
208,1,14.0,2,1,2,212
48,5,62.099999999999994,4,4,3,443
17,3,28.45,4,3,3,433
58,2,23.68,3,3,2,332
48,5,106.51,4,4,4,444
168,2,11.28,2,3,2,232
59,4,42.36,3,4,3,343
11,2,12.129999999999999,4,3,2,432
198,1,9.55,2,1,1,211
3,1,7.15,4,1,1,411
4,1,30.0,4,1,3,413
35,1,3.69,4,1,1,411
63,3,74.44,3,3,4,334
12,3,18.51,4,3,2,432
13,2,102.23,4,3,4,434
200,1,1.56,2,1,1,211
73,1,40.29,3,1,3,313
214,1,7.7,2,1,1,211
95,2,41.66,3,3,3,333
103,1,5.73,3,1,1,311
4,1,18.959999999999997,4,1,2,412
5,1,4.23,4,1,1,411
1,1,30.41,4,1,3,413
25,1,177.95000000000002,4,1,4,414
24,1,2.11,4,1,1,411
5,1,5.87,4,1,1,411
8,1,50.79,4,1,3,413
9,1,26.07,4,1,3,413
8,1,14.719999999999999,4,1,2,412
5,2,30.77,4,3,3,433
15,1,6.48,4,1,1,411
5,1,36.0,4,1,3,413
10,1,27.46,4,1,3,413
12,1,20.26,4,1,2,412
13,1,8.79,4,1,1,411
11,1,15.99,4,1,2,412
10,1,12.15,4,1,2,412
10,1,25.34,4,1,3,413
10,1,9.54,4,1,1,411
15,1,3.06,4,1,1,411
19,1,75.03,4,1,4,414
12,1,157.6,4,1,4,414
16,1,4.23,4,1,1,411
21,1,11.94,4,1,2,412
21,1,4.26,4,1,1,411
22,1,43.96,4,1,3,413
22,1,8.52,4,1,1,411
22,1,11.65,4,1,2,412
14,2,43.79,4,3,3,433
22,1,43.58,4,1,3,413
9,2,22.4,4,3,2,432
23,1,187.35000000000002,4,1,4,414
24,1,5.87,4,1,1,411
24,1,23.61,4,1,2,412
25,1,14.53,4,1,2,412
18,1,94.75,4,1,4,414
19,1,19.849999999999998,4,1,2,412
25,1,11.54,4,1,2,412
25,1,2.04,4,1,1,411
25,1,5.73,4,1,1,411
25,1,6.54,4,1,1,411
17,1,30.12,4,1,3,413
26,1,29.03,4,1,3,413
26,1,88.55,4,1,4,414
3,2,21.41,4,3,2,432
26,1,9.0,4,1,1,411
27,1,6.69,4,1,1,411
17,1,13.44,4,1,2,412
27,1,19.93,4,1,2,412
10,3,60.57,4,3,3,433
29,1,7.84,4,1,1,411
30,1,24.29,4,1,3,413
29,1,5.97,4,1,1,411
31,1,21.509999999999998,4,1,2,412
31,1,36.25,4,1,3,413
32,1,36.21,4,1,3,413
32,1,78.14,4,1,4,414
32,1,24.19,4,1,3,413
32,1,54.21,4,1,3,413
3,2,52.91,4,3,3,433
117,3,19.14,3,3,2,332
96,3,38.089999999999996,3,3,3,333
15,5,189.06,4,4,4,444
27,4,94.73,4,4,4,444
109,4,131.93,3,4,4,344
92,1,6.35,3,1,1,311
170,2,80.94,2,3,4,234
220,1,3.38,2,1,1,211
30,5,178.64999999999998,4,4,4,444
220,1,7.43,2,1,1,211
20,6,114.78999999999999,4,4,4,444
31,5,32.76,4,4,3,443
191,1,7.15,2,1,1,211
220,1,36.129999999999995,2,1,3,213
218,2,27.61,2,3,3,233
36,1,5.32,4,1,1,411
17,10,296.21,4,4,4,444
11,6,83.88,4,4,4,444
220,1,149.87,2,1,4,214
3,12,71.51,4,4,4,444
220,1,11.0,2,1,2,212
94,4,76.51,3,4,4,344
205,2,14.379999999999999,2,3,2,232
74,3,302.03999999999996,3,3,4,334
162,4,54.75,2,4,3,243
195,2,150.59,2,3,4,234
220,1,54.47,2,1,3,213
220,1,9.06,2,1,1,211
14,6,81.89,4,4,4,444
220,1,23.75,2,1,2,212
3,5,74.56,4,4,4,444
209,3,66.31,2,3,4,234
175,2,10.44,2,3,2,232
13,10,149.67,4,4,4,444
220,1,4.3,2,1,1,211
2,14,116.38000000000001,4,4,4,444
110,3,65.38,3,3,4,334
37,4,76.59,4,4,4,444
60,1,7.85,3,1,1,311
32,2,57.400000000000006,4,3,3,433
65,4,18.81,3,4,2,342
195,1,2.44,2,1,1,211
155,1,10.88,2,1,2,212
37,4,296.73,4,4,4,444
13,2,9.05,4,3,1,431
214,2,15.47,2,3,2,232
219,1,9.780000000000001,2,1,1,211
37,2,16.35,4,3,2,432
219,1,14.25,2,1,2,212
219,1,81.46000000000001,2,1,4,214
27,2,67.46,4,3,4,434
219,1,12.23,2,1,2,212
9,3,38.29,4,3,3,433
17,6,147.16,4,4,4,444
9,4,112.33,4,4,4,444
219,1,6.13,2,1,1,211
156,2,6.46,2,3,1,231
219,1,24.38,2,1,3,213
24,18,457.03000000000003,4,4,4,444
19,5,700.1,4,4,4,444
173,1,20.13,2,1,2,212
13,2,11.219999999999999,4,3,2,432
40,3,55.239999999999995,4,3,3,433
140,2,13.239999999999998,3,3,2,332
27,7,305.06,4,4,4,444
11,7,55.14,4,4,3,443
25,5,123.23,4,4,4,444
2,26,464.14,4,4,4,444
9,2,15.170000000000002,4,3,2,432
11,8,319.44,4,4,4,444
47,4,61.99,4,4,3,443
9,7,220.26999999999998,4,4,4,444
47,4,41.86,4,4,3,443
79,2,37.43,3,3,3,333
82,2,11.670000000000002,3,3,2,332
4,8,175.51,4,4,4,444
22,3,107.1,4,3,4,434
219,1,2.71,2,1,1,211
82,2,62.55,3,3,3,333
111,2,23.53,3,3,2,332
191,1,104.43,2,1,4,214
218,1,12.55,2,1,2,212
218,1,0.82,2,1,1,211
219,1,21.08,2,1,2,212
2,21,199.75,4,4,4,444
24,5,36.12,4,4,3,443
13,6,104.78999999999999,4,4,4,444
36,8,225.08,4,4,4,444
113,2,16.380000000000003,3,3,2,332
191,2,16.15,2,3,2,232
218,1,4.0,2,1,1,211
218,1,8.12,2,1,1,211
172,3,53.620000000000005,2,3,3,233
218,1,5.73,2,1,1,211
15,10,230.39,4,4,4,444
106,2,18.67,3,3,2,332
209,2,42.629999999999995,2,3,3,233
218,1,25.29,2,1,3,213
19,8,130.82999999999998,4,4,4,444
75,2,37.68,3,3,3,333
218,1,1.3,2,1,1,211
218,1,6.75,2,1,1,211
13,2,10.64,4,3,2,432
149,2,21.23,3,3,2,332
47,5,43.29,4,4,3,443
18,8,73.98,4,4,4,444
15,3,44.86,4,3,3,433
219,1,74.61,2,1,4,214
97,2,33.74,3,3,3,333
9,2,66.35,4,3,4,434
5,7,163.23,4,4,4,444
107,1,4.43,3,1,1,311
66,1,17.439999999999998,3,1,2,312
81,5,157.51,3,4,4,344
217,1,11.46,2,1,2,212
217,1,8.79,2,1,1,211
217,1,8.62,2,1,1,211
217,1,3.56,2,1,1,211
217,1,0.84,2,1,1,211
189,1,16.66,2,1,2,212
142,1,2.11,3,1,1,311
3,6,185.92999999999998,4,4,4,444
216,1,20.200000000000003,2,1,2,212
216,1,20.1,2,1,2,212
78,2,15.35,3,3,2,332
3,3,18.34,4,3,2,432
216,1,3.96,2,1,1,211
216,1,7.77,2,1,1,211
171,1,34.17,2,1,3,213
2,3,25.91,4,3,3,433
216,1,16.38,2,1,2,212
24,6,57.43,4,4,3,443
43,4,128.03,4,4,4,444
40,21,498.15,4,4,4,444
9,22,233.94,4,4,4,444
27,3,41.38,4,3,3,433
40,1,35.76,4,1,3,413
12,21,477.38,4,4,4,444
13,5,157.8,4,4,4,444
48,3,38.47,4,3,3,433
19,15,360.29,4,4,4,444
163,5,38.54,2,4,3,243
209,1,11.62,2,1,2,212
22,9,161.7,4,4,4,444
76,3,36.260000000000005,3,3,3,333
38,2,22.04,4,3,2,432
40,16,272.94,4,4,4,444
15,7,633.1700000000001,4,4,4,444
69,4,85.67999999999999,3,4,4,344
86,2,118.54,3,3,4,334
82,3,18.11,3,3,2,332
180,3,57.07,2,3,3,233
200,2,19.45,2,3,2,232
97,2,55.84,3,3,3,333
215,1,2.06,2,1,1,211
215,1,4.9399999999999995,2,1,1,211
152,2,3.54,2,3,1,231
68,3,83.78,3,3,4,334
215,1,6.35,2,1,1,211
215,1,9.69,2,1,1,211
93,5,37.58,3,4,3,343
20,3,138.29,4,3,4,434
215,1,81.49,2,1,4,214
97,4,81.37,3,4,4,344
193,2,18.4,2,3,2,232
28,4,245.61,4,4,4,444
119,4,36.55,3,4,3,343
29,5,43.24,4,4,3,443
79,2,21.82,3,3,2,332
33,5,82.66,4,4,4,444
133,2,16.299999999999997,3,3,2,332
48,3,25.03,4,3,3,433
214,1,37.45,2,1,3,213
65,2,60.82,3,3,3,333
28,2,51.6,4,3,3,433
10,11,136.2,4,4,4,444
59,4,181.10999999999999,3,4,4,344
26,8,202.03,4,4,4,444
39,5,117.07,4,4,4,444
215,1,10.86,2,1,2,212
44,5,58.02,4,4,3,443
28,9,107.35000000000001,4,4,4,444
213,1,20.71,2,1,2,212
213,1,41.23,2,1,3,213
58,3,27.58,3,3,3,333
17,5,48.379999999999995,4,4,3,443
213,1,40.29,2,1,3,213
202,2,52.620000000000005,2,3,3,233
62,3,15.530000000000001,3,3,2,332
20,14,170.68,4,4,4,444
139,1,2.37,3,1,1,311
10,3,51.230000000000004,4,3,3,433
107,3,58.690000000000005,3,3,3,333
18,4,76.74,4,4,4,444
170,2,16.03,2,3,2,232
115,2,12.39,3,3,2,332
24,9,179.27,4,4,4,444
212,1,34.8,2,1,3,213
5,19,757.42,4,4,4,444
80,4,39.489999999999995,3,4,3,343
114,2,93.37,3,3,4,334
102,2,18.71,3,3,2,332
124,2,19.369999999999997,3,3,2,332
129,2,8.81,3,3,1,331
26,3,27.98,4,3,3,433
3,12,289.44,4,4,4,444
15,2,31.63,4,3,3,433
35,4,38.05,4,4,3,443
112,1,3.41,3,1,1,311
210,1,11.37,2,1,2,212
41,2,18.43,4,3,2,432
20,7,298.35,4,4,4,444
42,1,3.75,4,1,1,411
33,2,23.880000000000003,4,3,3,433
115,3,18.42,3,3,2,332
5,8,161.82999999999998,4,4,4,444
13,7,144.35,4,4,4,444
47,2,103.72,4,3,4,434
209,1,18.0,2,1,2,212
200,2,65.44,2,3,4,234
4,7,140.48,4,4,4,444
208,1,20.88,2,1,2,212
208,1,21.3,2,1,2,212
132,2,237.75,3,3,4,334
185,3,73.76,2,3,4,234
180,3,73.65,2,3,4,234
4,5,106.88000000000001,4,4,4,444
13,5,193.99,4,4,4,444
199,2,52.269999999999996,2,3,3,233
207,1,28.3,2,1,3,213
207,1,15.120000000000001,2,1,2,212
22,5,65.32000000000001,4,4,4,444
206,1,5.93,2,1,1,211
205,1,5.46,2,1,1,211
16,6,48.29,4,4,3,443
78,2,20.82,3,3,2,332
205,1,6.81,2,1,1,211
48,3,14.399999999999999,4,3,2,432
2,4,66.18,4,4,4,444
204,1,17.32,2,1,2,212
204,1,6.75,2,1,1,211
29,9,102.99000000000001,4,4,4,444
204,1,10.98,2,1,2,212
204,1,11.370000000000001,2,1,2,212
203,1,15.06,2,1,2,212
175,3,35.92,2,3,3,233
5,3,9.98,4,3,1,431
201,1,11.37,2,1,2,212
172,2,29.400000000000002,2,3,3,233
41,6,106.5,4,4,4,444
200,1,8.25,2,1,1,211
200,1,18.310000000000002,2,1,2,212
38,6,83.08,4,4,4,444
200,1,7.34,2,1,1,211
107,1,3.41,3,1,1,311
199,2,10.57,2,3,2,232
50,7,157.44,3,4,4,344
165,2,28.240000000000002,2,3,3,233
6,5,156.63,4,4,4,444
63,3,70.68,3,3,4,334
27,3,58.0,4,3,3,433
4,25,351.1,4,4,4,444
94,4,111.22,3,4,4,344
72,3,17.48,3,3,2,332
28,4,41.08,4,4,3,443
122,1,3.74,3,1,1,311
83,5,85.34,3,4,4,344
3,9,168.63,4,4,4,444
43,5,353.72999999999996,4,4,4,444
198,1,5.04,2,1,1,211
138,1,22.169999999999998,3,1,2,312
23,9,337.86,4,4,4,444
11,15,212.85,4,4,4,444
10,5,341.40999999999997,4,4,4,444
19,2,109.31,4,3,4,434
94,2,17.71,3,3,2,332
44,1,39.03,4,1,3,413
18,11,113.15,4,4,4,444
57,2,17.36,3,3,2,332
17,7,81.86,4,4,4,444
197,1,10.780000000000001,2,1,2,212
193,2,42.85,2,3,3,233
111,4,20.92,3,4,2,342
196,1,4.74,2,1,1,211
26,2,7.17,4,3,1,431
195,2,10.06,2,3,1,231
130,2,31.82,3,3,3,333
195,1,11.75,2,1,2,212
195,1,0.68,2,1,1,211
2,13,676.5500000000001,4,4,4,444
195,1,5.25,2,1,1,211
33,4,49.92999999999999,4,4,3,443
195,1,12.67,2,1,2,212
168,1,4.88,2,1,1,211
77,4,21.64,3,4,2,342
84,1,3.25,3,1,1,311
193,1,28.04,2,1,3,213
76,4,49.24,3,4,3,343
47,5,58.52,4,4,3,443
178,2,6.02,2,3,1,231
192,1,22.59,2,1,2,212
30,2,10.030000000000001,4,3,1,431
192,1,4.06,2,1,1,211
189,1,8.46,2,1,1,211
192,2,8.6,2,3,1,231
23,11,227.85,4,4,4,444
108,2,14.73,3,3,2,332
136,2,13.49,3,3,2,332
40,8,196.72,4,4,4,444
46,2,2.96,4,3,1,431
20,4,83.64999999999999,4,4,4,444
192,1,4.0,2,1,1,211
136,1,10.629999999999999,3,1,2,312
191,1,9.690000000000001,2,1,1,211
10,7,132.02,4,4,4,444
21,9,95.72,4,4,4,444
14,4,88.24,4,4,4,444
191,1,5.32,2,1,1,211
24,3,20.85,4,3,2,432
32,1,31.9,4,1,3,413
106,2,19.48,3,3,2,332
14,3,16.9,4,3,2,432
179,1,5.38,2,1,1,211
180,1,1.44,2,1,1,211
129,2,12.889999999999999,3,3,2,332
19,2,26.77,4,3,3,433
95,3,24.32,3,3,3,333
25,9,127.00999999999999,4,4,4,444
10,6,114.62,4,4,4,444
41,8,303.34,4,4,4,444
181,1,1.19,2,1,1,211
181,1,2.06,2,1,1,211
177,3,22.71,2,3,2,232
52,4,647.7,3,4,4,344
82,3,57.489999999999995,3,3,3,333
181,2,14.73,2,3,2,232
144,5,156.06,3,4,4,344
181,1,14.54,2,1,2,212
183,1,33.66,2,1,3,213
182,1,12.440000000000001,2,1,2,212
4,7,137.45999999999998,4,4,4,444
83,4,60.489999999999995,3,4,3,343
185,1,8.8,2,1,1,211
5,4,31.220000000000002,4,4,3,443
49,2,28.24,3,3,3,333
187,1,19.93,2,1,2,212
21,2,182.99,4,3,4,434
185,1,27.26,2,1,3,213
171,2,15.95,2,3,2,232
185,1,27.18,2,1,3,213
27,6,66.43,4,4,4,444
35,5,63.03,4,4,3,443
73,6,134.45,3,4,4,344
69,4,24.29,3,4,3,343
10,2,134.69,4,3,4,434
48,1,33.43,4,1,3,413
26,3,54.209999999999994,4,3,3,433
187,1,37.38,2,1,3,213
199,1,63.54,2,1,4,214
30,5,23.68,4,4,2,442
188,1,5.18,2,1,1,211
56,3,42.46,3,3,3,333
72,2,9.95,3,3,1,331
91,2,10.75,3,3,2,332
188,1,7.15,2,1,1,211
